name,url_slug,url,pdf_url,website,tags,meal_type,address,latitude,longitude
Benchmark Restaurant,benchmark-restaurant,https://www.nyctourism.com/restaurant-week/benchmark-restaurant,,https://benchmarkrestaurant.com,Restaurants; Park Slope; Brooklyn; New York City; Mastercard Offer; Wheelchair Accessible; Latino Owned; American (New); Steakhouse; Free WiFi; Internet; $$$; Member Organization; Private Function Room(s); Outdoor Dining,Lunch_Price_30; Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"339A 2nd St.,Brooklyn,11215,NY",40.6737664,-73.9831636
5 Napkin Burger - Hell's Kitchen,five-napkin-burger-hells-kitchen,https://www.nyctourism.com/restaurant-week/five-napkin-burger-hells-kitchen,https://assets.ctfassets.net/1aemqu6a6t65/6DWULdeAkLUoPRxP56a4x/7f4abb749fcdbc3580d5a99e6af35ac1/RW_5_Napkin_Burger_Summer_2023.pdf,https://5napkinburger.com/locations/hells-kitchen,Restaurants; Hells Kitchen; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Burgers; American (Traditional); Vegetarian Options; Vegan Options; Gluten-Free; $$; $$$; Member Organization; Outdoor Dining,Lunch_Price_30; Dinner_Price_30; Sunday_LunchBrunch_Price_30; Sunday_Dinner_30,"630 Ninth Ave.,Manhattan,10036,NY",40.759987,-73.9912338
5 Napkin Burger - Upper West Side,5-napkin-burger-upper-west-side,https://www.nyctourism.com/restaurant-week/5-napkin-burger-upper-west-side,https://assets.ctfassets.net/1aemqu6a6t65/2AUZakG2QnYUQT22lwKHDc/7bd264231f0df8246b2d6bf558c05b1e/RW_5_Napkin_Burger_Summer_2023.pdf,https://5napkinburger.com/locations/upper-west-side,Restaurants; Upper West Side; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Burgers; American (Traditional); Vegetarian Options; Vegan Options; Gluten-Free; $$$; Member Organization; Outdoor Dining,Lunch_Price_30; Dinner_Price_30; Sunday_LunchBrunch_Price_30; Sunday_Dinner_30,"2315 Broadway,Manhattan,10024,NY",40.7870473,-73.9781361
Beast & Butterflies,beast-butterflies,https://www.nyctourism.com/restaurant-week/beast-butterflies,https://assets.ctfassets.net/1aemqu6a6t65/4I93Zt4W5dHYJ7pAKIlDHy/53e75c5a8025286847172e7a6af6cca8/Restaurant_Week_Menu_4.25x5.5--__1_.pdf,https://www.millenniumhotels.com/en/destinations/united-states/new-york/m-social-hotel-times-square-new-york/dining/beast-and-butterflies,Restaurants; Times Square/Theatre District; Manhattan; New York City; Wheelchair Accessible; American (New); $$$; Lounge; Cocktails,Lunch_Price_45; Dinner_Price_60,"M Social Hotel Times Square New York, 226 W. 52nd St.,Manhattan,10019,NY",40.7628067,-73.9836851
Fish Cheeks,fish-cheeks,https://www.nyctourism.com/restaurant-week/fish-cheeks,,https://www.fishcheeksnyc.com,Restaurants; Noho; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Asian American Owned; Thai; Seafood; Vegetarian Options; Vegan Options; Gluten-Free; $$$$; Member Organization; Gift Cards Available; Outdoor Dining,Lunch_Price_45; Dinner_Price_60,"55 Bond St.,Manhattan,10012,NY",40.7257211,-73.9926674
Flava's Restaurant and Lounge,flavas-restaurant-and-lounge,https://www.nyctourism.com/restaurant-week/flavas-restaurant-and-lounge,https://assets.ctfassets.net/1aemqu6a6t65/3QQJdKyd91u4cUBOMwa9Wd/c2970c2a679d6da7d6bf5e0b2c972bbe/Copy_of_prefix_lunch2.pdf,https://flavasrestaurant.com,Restaurants; Woodstock; The Bronx; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; Black Owned; Vegan Options; $$$; Jamaican,Lunch_Price_30; Dinner_Price_30; Sunday_LunchBrunch_Price_30; Sunday_Dinner_30,"3114 Third Ave.,Bronx,10451,NY",40.8219488,-73.9114978
Gallaghers Steakhouse,gallaghers-steakhouse,https://www.nyctourism.com/restaurant-week/gallaghers-steakhouse,,https://www.gallaghersnysteakhouse.com,Restaurants; Times Square/Theatre District; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Steakhouse; Free WiFi; Internet; $$$$; Member Organization,Lunch_Price_30; Sunday_LunchBrunch_Price_30,"228 W. 52nd St.,Manhattan,10019,NY",40.7628299,-73.9838826
Giorgio's of Gramercy,giorgios-of-gramercy,https://www.nyctourism.com/restaurant-week/giorgios-of-gramercy,https://assets.ctfassets.net/1aemqu6a6t65/4K0qtZbAMRW7kATzrf9Qzg/c7f8a26da3905323e24a44d98eb2bdde/PDFsam_merge.pdf,https://giorgiosofgramercy.com,Restaurants; Gramercy; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; American (New); Italian; Vegetarian Options; Gluten-Free; Free WiFi; Internet; $$$; Member Organization; Gift Cards Available; Outdoor Dining,Lunch_Price_30; Dinner_Price_60; Sunday_Dinner_Price_60,"27 E. 21st St.,Manhattan,10010,NY",40.7397115,-73.9886319
Gowanus Gardens,gowanus-gardens,https://www.nyctourism.com/restaurant-week/gowanus-gardens,,https://www.gowanusgardensbk.com,Nightlife; Gowanus; Brooklyn; New York City; Mastercard Offer; Wheelchair Accessible; Woman Owned; Vegetarian Options; Vegan Options; Gluten-Free; $$$; Bar; Cocktails; Beer; Gastropub,Dinner_Price_30; Sunday_LunchBrunch_Price_30; Sunday_Dinner_30,"256 4th Ave.,Brooklyn,11215,NY",40.6765065,-73.9839919
Bistrot Leo,bistrot-leo,https://www.nyctourism.com/restaurant-week/bistrot-leo,https://assets.ctfassets.net/1aemqu6a6t65/46uIcsHcQeT2FJBFEQs4wc/419644f2f0c312424a0fedaf612ef049/PDFsam_merge.pdf,http://bistrotleo.com,Restaurants; Soho; Manhattan; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; French; Vegetarian Options; Gluten-Free; Free WiFi; Internet; $$$; Fireplace(s); DJs; Member Organization; Outdoor Dining,Lunch_Price_30; Dinner_Price_60; Sunday_Dinner_Price_60,"60 Thompson St.,Manhattan,10012,NY",40.7239689,-74.0031404
Cacio e Pepe - Upper East Side,cacio-e-pepe-upper-east-side,https://www.nyctourism.com/restaurant-week/cacio-e-pepe-upper-east-side,https://assets.ctfassets.net/1aemqu6a6t65/38SRFh9knTCwrynXlzh7KW/327ab4f1d8d3ce7edac369f57deadc98/Restaurant_Week_Summer_2023.pdf,https://www.cacioepepe.com/upper-east-side,Restaurants; Upper East Side; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Italian; Vegetarian Options; Vegan Options; Gluten-Free; Free WiFi; $$$$; Outdoor Dining,Lunch_Price_45; Dinner_Price_45; Sunday_LunchBrunch_Price_45; Sunday_Dinner_45,"1479 York Ave.,Manhattan,10075,NY",40.7709905,-73.9510677
Baar Baar,baar-baar,https://www.nyctourism.com/restaurant-week/baar-baar,https://assets.ctfassets.net/1aemqu6a6t65/3cHOSFwb5mRvu6yQnyMLtM/028fec849b8b79fff98a5fedc4753810/Restaurant_week_menu__2023__2___1_.pdf,http://baarbaarnyc.com,Restaurants; East Village; Manhattan; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; Halal; Asian American Owned; Indian; Vegetarian Options; Gluten-Free; $$$; Member Organization; Outdoor Dining,Dinner_Price_45; Sunday_Dinner_45,"13 E. 1st St.,Manhattan,10003,NY",40.724433,-73.991532
Bar Tulix,bar-tulix,https://www.nyctourism.com/restaurant-week/bar-tulix,https://assets.ctfassets.net/1aemqu6a6t65/4y2oa4QhxCsnLuux5x0kuW/8b0cf563c74146ac080794e6f37a2093/Restaurant_week_summer_2023.pdf,https://www.bartulix.com,Restaurants; Soho; Manhattan; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; Mexican; Seafood; Gluten-Free; $$$$; Bar; Cocktails,Dinner_Price_60; Sunday_LunchBrunch_Price_30; Sunday_Dinner_Price_60,"25 West Houston St.,Manhattan,10012,NY",40.7256816,-73.9979265
Nocciola Ristorante,nocciola-ristorante,https://www.nyctourism.com/restaurant-week/nocciola-ristorante,https://assets.ctfassets.net/1aemqu6a6t65/707bpe76mCcxsgbolPMOcA/ab42ff4424ab4ed32b52ee881ced8b34/nyc_restaurant_week_summer_2023__1_.pdf,https://www.nocciolanyc.com,Restaurants; East Harlem; Manhattan; New York City; Large Print; Wheelchair Accessible; Woman Owned; Latino Owned; Italian; Vegetarian Options; Vegan Options; Gluten-Free; $$$; Member Organization; Outdoor Dining,Dinner_Price_45; Sunday_Dinner_45,"237 E. 116th St.,Manhattan,10029,NY",40.7975043,-73.9383816
Barbalu,barbalu,https://www.nyctourism.com/restaurant-week/barbalu,https://assets.ctfassets.net/1aemqu6a6t65/1jrkEGWuIdi9wlCV003G6s/9292a7e06c15522252de1fdd8af98bc7/PDFsam_merge.pdf,https://www.barbalu.com,Restaurants; Lower Manhattan; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Italian; Vegetarian Options; Gluten-Free; $$$$,Lunch_Price_30; Dinner_Price_45,"225-227 Front St.,Manhattan,10038,NY",40.7073793,-74.0020926
TsuruTonTan Udon Noodle Brasserie - Midtown,tsurutontan-udon-noodle-brasserie,https://www.nyctourism.com/restaurant-week/tsurutontan-udon-noodle-brasserie,https://assets.ctfassets.net/1aemqu6a6t65/4z3aH0sT98Mnl3qQ1vv9vh/88c9aab7c7b0fb1f410c1e9ccca2348a/26522_Tsurutontan_NY-RW_2nd_version_02.pdf,https://www.tsurutontan.com/midtown,Restaurants; Midtown West; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Asian American Owned; Japanese / Sushi; $$$; Member Organization; Outdoor Dining,Lunch_Price_45; Dinner_Price_60; Sunday_LunchBrunch_Price_60; Sunday_Dinner_Price_60,"64 W. 48th St.,Manhattan,10036,NY",40.7581764,-73.9808738
The Queensboro,the-queensboro,https://www.nyctourism.com/restaurant-week/the-queensboro,,https://www.thequeensboro.com,Restaurants; Jackson Heights; Queens; New York City; Mastercard Offer; Wheelchair Accessible; Asian American Owned; American (Traditional); Vegetarian Options; Vegan Options; Gluten-Free; Free WiFi; $$$; Kid-Friendly; Outdoor Dining,Dinner_Price_45; Sunday_Dinner_45,"80-02 Northern Blvd.,Queens,11372,NY",40.755152,-73.8869912
Morton's The Steakhouse—World Trade Center,mortons-the-steakhouse-world-trade-center,https://www.nyctourism.com/restaurant-week/mortons-the-steakhouse-world-trade-center,,https://www.mortons.com/newyorkwtc,Restaurants; Lower Manhattan; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Steakhouse; Free WiFi; Internet; $$$$; Member Organization; Private Function Room(s); Gift Cards Available,Lunch_Price_45; Dinner_Price_60; Sunday_Dinner_Price_60,"136 Washington St.,Manhattan,10006,NY",40.7097089,-74.0139508
Osteria 57,osteria-57,https://www.nyctourism.com/restaurant-week/osteria-57,https://assets.ctfassets.net/1aemqu6a6t65/5lIBZY2xiCGF2yPcIPuvR9/78ea1b93b8bc3f1134c14c907cbc0ea7/PDFsam_merge.pdf,https://osteria57.com,Restaurants; Greenwich Village; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Latino Owned; Italian; Vegetarian Options; Seafood; Vegetarian Options; Vegan Options; Gluten-Free; $$$; Member Organization; Gift Cards Available; Outdoor Dining; Vegan; Vegetarian,Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"57 W. 10th St.,Manhattan,10011,NY",40.7346811,-73.9978553
Pete's Tavern,petes-tavern,https://www.nyctourism.com/restaurant-week/petes-tavern,https://assets.ctfassets.net/1aemqu6a6t65/1M8HRYqLHv0rbg3j1yPWsI/54037b104cc5a9d26deac0f9df895b97/PDFsam_merge.pdf,https://www.petestavern.com,Restaurants; Gramercy; Manhattan; New York City; Mastercard Offer; American (New); American (Traditional); Italian; Vegetarian Options; Gluten-Free; $$; Private Function Room(s),Lunch_Price_30; Dinner_Price_45; Sunday_Dinner_45,"129 E. 18th St.,Manhattan,10003,NY",40.7364886,-73.9867085
Lido,lido,https://www.nyctourism.com/restaurant-week/lido,https://assets.ctfassets.net/1aemqu6a6t65/2bSHIXfN72lAqjI0EjiFIs/579ade5d78532d343ebc0ac2af147165/PDFsam_merge.pdf,https://lidoharlem.com,Restaurants; Harlem; Manhattan; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; Woman Owned; Italian; Vegetarian Options; Gluten-Free; Free WiFi; Internet; $$$; Member Organization; Outdoor Dining,Lunch_Price_30; Dinner_Price_45; Sunday_Dinner_45,"2168 Frederick Douglass Blvd.,Manhattan,10026,NY",40.8048926,-73.9546798
Ootoya - Union Square,ootoya-union-square,https://www.nyctourism.com/restaurant-week/ootoya-union-square,https://assets.ctfassets.net/1aemqu6a6t65/6G122a7FwuUaY7sfNRfaYp/32dbc7cd546cf26202e7c42dc7a5fe11/Restaurant_Week_Menu_CH_US_2023_Summer__Dinner_.pdf,https://ootoya.us,Restaurants; Greenwich Village; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Asian American Owned; Japanese / Sushi; $$$; Member Organization,Lunch_Price_30; Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"41 E. 11th St.,Manhattan,10003,NY",40.7331803,-73.9927197
Lure Fishbar,lure-fishbar,https://www.nyctourism.com/restaurant-week/lure-fishbar,https://assets.ctfassets.net/1aemqu6a6t65/4I0Um7ETKTQPGMvocXceXL/a048cd74241fc65616c61657765bba1c/RW.summer2023.Lunch___Dinner.pdf,https://www.lurefishbar.com/location/lure-fishbar-new-york,Restaurants; Soho; Manhattan; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; Seafood; Vegetarian Options; Gluten-Free; Free WiFi; Internet; $$$$; Member Organization; Private Function Room(s); Outdoor Dining,Lunch_Price_45; Dinner_Price_60; Sunday_Dinner_Price_60,"142 Mercer St.,Manhattan,10012,NY",40.724703,-73.9983278
Mable's Smokehouse and Banquet Hall,mables-smokehouse-williamsburg,https://www.nyctourism.com/restaurant-week/mables-smokehouse-williamsburg,,https://www.mablessmokehouse.com,Restaurants; Williamsburg; Brooklyn; New York City; Mastercard Offer; Wheelchair Accessible; Woman Owned; Barbecue; Gluten-Free; $$; $$$; Outdoor Dining,Lunch_Price_30; Dinner_Price_45; Sunday_Dinner_45,"44 Berry St.,Brooklyn,11249,NY",40.7211069,-73.9565362
Maggie's Place,maggies-place,https://www.nyctourism.com/restaurant-week/maggies-place,https://assets.ctfassets.net/1aemqu6a6t65/14UBfDHkg9a2qjDhpsK4Fo/5e31f467ebf15d47f5a7f4010c2bd7d3/MaggiesPlace_2023_Sum_RW_Menus.pdf,https://www.maggiesnyc.com,Restaurants; Midtown East; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; American (New); American (Traditional); Irish; Vegetarian Options; Gluten-Free; $$$; Bar; Pub; Member Organization,Lunch_Price_30; Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"21 E. 47th St.,Manhattan,10017,NY",40.7562972,-73.9771145
Maisonetta,maisonetta,https://www.nyctourism.com/restaurant-week/maisonetta,,https://maisonettanyc.com,Restaurants; Mott Haven; The Bronx; New York City; Mastercard Offer; Latino Owned; Mexican; French; $$$; Member Organization,Lunch_Price_30; Dinner_Price_60,"141 Lincoln Ave.,Bronx,10454,NY",40.8085768289,-73.9291374356
MáLà Project - 53rd St.,mala-project-53rd-st,https://www.nyctourism.com/restaurant-week/mala-project-53rd-st,https://assets.ctfassets.net/1aemqu6a6t65/5RVxVPwQcOJx4Rw9eHB7JY/7243626fb9a03792cc183159de35f064/PDFsam_merge.pdf,https://www.malaproject.nyc,Restaurants; Midtown East; Manhattan; New York City; Large Print; Wheelchair Accessible; Woman Owned; Chinese; Vegetarian Options; $$$; Mastercard Offer,Lunch_Price_30; Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"245 E. 53rd St.,Manhattan,10022,NY",40.7571499,-73.9676483
MáLà Project - East Village,mala-project-east-village,https://www.nyctourism.com/restaurant-week/mala-project-east-village,https://assets.ctfassets.net/1aemqu6a6t65/1miAuiDkkLgRWrUmYk9sc9/40a37935dacf029141f36116c215fe14/PDFsam_merge.pdf,https://www.malaproject.nyc,Restaurants; East Village; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Woman Owned; Asian American Owned; Chinese; Vegetarian Options; Vegan Options; $$$,Lunch_Price_30,"122 First Ave.,Manhattan,10009,NY",40.7271067,-73.985356
Marseille,marseille,https://www.nyctourism.com/restaurant-week/marseille,https://assets.ctfassets.net/1aemqu6a6t65/fzYBtvNSzHcvqyvFJ3SRV/522dbbb98733be1db3c850c933ffe2cd/marseille_RW.pdf,https://marseillenyc.com,Restaurants; Hells Kitchen; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; French; Mediterranean; Vegetarian Options; Gluten-Free; Free WiFi; Internet; $$$; Member Organization; Outdoor Dining,Lunch_Price_30; Dinner_Price_60; Sunday_Dinner_Price_60,"630 Ninth Ave.,Manhattan,10036,NY",40.759987,-73.9912338
Morgan's Brooklyn Barbecue,morgans-brooklyn-barbecue-prospect-heights,https://www.nyctourism.com/restaurant-week/morgans-brooklyn-barbecue-prospect-heights,https://assets.ctfassets.net/1aemqu6a6t65/1vy81wKBvBumlzHIGiMHux/83d808d32ceca132431f3f1b505930e3/PDFsam_merge.pdf,https://www.morgansbrooklynbarbecue.com/location/brooklyn,Restaurants; Prospect Heights; Brooklyn; New York City; Mastercard Offer; Wheelchair Accessible; Barbecue; $$; $$$; Gift Cards Available; Outdoor Dining,Lunch_Price_30; Dinner_Price_30,"267 Flatbush Ave.,Brooklyn,11217,NY",40.6798958,-73.9740726
Zero Otto Nove - Flatiron,zero-otto-nove,https://www.nyctourism.com/restaurant-week/zero-otto-nove,https://assets.ctfassets.net/1aemqu6a6t65/4jfTy8DPU2DEt9Co7KMF8q/9f801d1a316a09606e266cd78fc90a1c/Zero_Otto_Nove.pdf,https://nyc.zeroottonove.com,Restaurants; Flatiron District; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Italian; Vegetarian Options; Gluten-Free; Free WiFi; Internet; $$$$; Member Organization; Outdoor Dining,Lunch_Price_45; Dinner_Price_45,"15 W. 21st St.,Manhattan,10010,NY",40.7408377,-73.9915684
Morton's The Steakhouse—Manhattan,mortons-the-steakhouse-manhattan,https://www.nyctourism.com/restaurant-week/mortons-the-steakhouse-manhattan,,https://www.mortons.com/newyork,Restaurants; Midtown East; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Steakhouse; Free WiFi; Internet; $$$$; Member Organization; Private Function Room(s); Gift Cards Available,Lunch_Price_45; Dinner_Price_60; Sunday_Dinner_Price_60,"551 Fifth Ave. (enter on 45th St.),Manhattan,10017,NY",40.7551812578,-73.9787432319
Chai,chai,https://www.nyctourism.com/restaurant-week/chai,https://assets.ctfassets.net/1aemqu6a6t65/5M8BpcB47fzmJvZKoG8G9o/bea5d453c8c084fb0758c071ee1b87ac/PDFsam_merge_7.40.57_PM.pdf,https://www.chai-nyc.com,Restaurants; Hells Kitchen; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Asian American Owned; Chinese; Vegetarian Options; $$$,Lunch_Price_30; Sunday_LunchBrunch_Price_30,"353 W. 46th St.,Manhattan,10036,NY",40.760775,-73.9897635
Meet the Meat,meet-the-meat,https://www.nyctourism.com/restaurant-week/meet-the-meat,,https://meetthemeat.net,Restaurants; Astoria; Queens; New York City; Mastercard Offer; Large Print; Braille; Wheelchair Accessible; Steakhouse; Vegetarian Options; Gluten-Free; $$$$; Member Organization; Gift Cards Available; Outdoor Dining,Dinner_Price_60; Sunday_Dinner_Price_60,"23-92 21st St.,Queens,11105,NY",40.7770481,-73.9214503
698 Cafe,698-cafe,https://www.nyctourism.com/restaurant-week/698-cafe,https://assets.ctfassets.net/1aemqu6a6t65/4SlLMM27v8bODGYQ0AznCl/886a13c28d5a3e54e12ee85a80a6f987/698_Cafe_NYC_Restaurant_Week___Summer_2023.pdf,https://www.698cafenyc.com,Restaurants; Flushing; Queens; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; Asian American Owned; Chinese; $$$,Lunch_Price_30; Dinner_Price_60; Sunday_LunchBrunch_Price_45; Sunday_Dinner_Price_60,"39-07 Prince St., #1H,Queens,11354,NY",40.7594624,-73.8320321
Uva Next Door,uva-next-door,https://www.nyctourism.com/restaurant-week/uva-next-door,https://assets.ctfassets.net/1aemqu6a6t65/2p59qqNkIUJ2n6t2FDn0lU/d1ef0869384e22654637436203c93711/Uva_Next_Door_-_Restaurant_Week_Menu_-_Summer_2023.pdf,https://www.uvanextdoor.com,Restaurants; Upper East Side; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Italian; Vegetarian Options; Vegan Options; Gluten-Free; $$$,Dinner_Price_45; Sunday_Dinner_45,"1484 Second Ave.,Manhattan,10075,NY",40.7721348,-73.9556277
