name,url_slug,url,img_url,pdf_url,website,tags,meal_type,address,latitude,longitude
North Square,north-square,https://www.nyctourism.com/restaurant-week/north-square,http://images.ctfassets.net/1aemqu6a6t65/jPWU3nekI4DpScgrQqsOE/480282cc6e00885ab109b9aae6f5ac13/wsh0815-987-edit,https://assets.ctfassets.net/1aemqu6a6t65/2lUOWqwq8ufbjn4kKjXPsA/758d9dd62fd160c1d606a95eaddbc643/PDFsam_merge.pdf,https://northsquareny.com,Restaurants; Greenwich Village; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Woman Owned; American (New); Vegetarian Options; Vegan Options; Free WiFi; Internet; $$$; Has Restaurant Amenity; Member Organization; Private Function Room(s),Lunch_Price_45; Dinner_Price_45; Sunday_Dinner_45,"Washington Square Hotel, 103 Waverly Pl.,Manhattan,10011,NY",40.7325768,-73.9986992
Dos Caminos Park Avenue,dos-caminos-park,https://www.nyctourism.com/restaurant-week/dos-caminos-park,http://images.ctfassets.net/1aemqu6a6t65/6yPJ1KDTvBBLsjqeRCbAbz/e2d7b04557fa46265804ef17a5e169ea/rw-to-go_dos_caminos_-_all_locations,https://assets.ctfassets.net/1aemqu6a6t65/4OgsCw3TkqtqnI7wB4wFEo/9af76f757ab87377e9c86ce4a1a870bb/PDFsam_merge.pdf,https://www.doscaminos.com/park-avenue,Restaurants; Nomad; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Mexican; Vegetarian Options; Vegan Options; Gluten-Free; Free WiFi; Internet; $$$; Member Organization; Private Function Room(s); Outdoor Dining,Lunch_Price_30; Dinner_Price_45,"373 Park Ave. South,Manhattan,10016,NY",40.7421297,-73.9843383
The Gallery,the-gallery,https://www.nyctourism.com/restaurant-week/the-gallery,http://images.ctfassets.net/1aemqu6a6t65/3wBypmU7X52Dd69ed9sDsX/6c6366c25d3b8cb93a639a60944bfcd9/the-gallery-manhattan-courtesy-the-gallery,https://assets.ctfassets.net/1aemqu6a6t65/6I1mIlGPVqsHs9nc9aCYrt/be1ee2d5ba2edfeca57410796915a524/RW2023_Menu_2.pdf,https://www.odogallery.nyc,Restaurants; Flatiron District; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Japanese / Sushi; Free WiFi; Internet; $$$$; Art Galleries; Member Organization,Lunch_Price_60; Dinner_Price_60; Sunday_LunchBrunch_Price_60; Sunday_Dinner_Price_60,"17 W. 20th St.,Manhattan,10011,NY",40.7403982,-73.9921624
Olio e Più,olio-e-piu,https://www.nyctourism.com/restaurant-week/olio-e-piu,http://images.ctfassets.net/1aemqu6a6t65/6sTT2GHEjI5CfrcpL9ebin/25da38c3994a6c2922cedcab3f4979c6/olio-e-piu-west-village-manhattan-nyc-courtesy-2,https://assets.ctfassets.net/1aemqu6a6t65/3D9VmVlV2rr3NMRweeumdO/e0c3bd4eb0e5fc9277c9cc57b7148bda/PDFsam_merge.pdf,https://www.olioepiu.com,Restaurants; West Village; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Italian; Pizza; $$$$; Member Organization; Outdoor Dining,Lunch_Price_30; Dinner_Price_45,"3 Greenwich Ave.,Manhattan,10014,NY",40.7338794,-73.9999408
JoJo,jojo,https://www.nyctourism.com/restaurant-week/jojo,http://images.ctfassets.net/1aemqu6a6t65/Uk0cvsh5Pvw4uRFSfRyza/ebdce10b09e0ace3512494033cfa2a43/jojo-upper-east-_side-manhattan-nyc-courtesy-20220714,https://assets.ctfassets.net/1aemqu6a6t65/6CcztU16nYYTUtQocWrjFq/c6ef9426df770080b7a39925081c1e20/JoJo_Restaurant_Week_Menu.pdf,https://www.jojorestaurantnyc.com,Restaurants; Upper East Side; Manhattan; New York City; American (New); Free WiFi; Internet; $$$$; Member Organization; Private Function Room(s),Dinner_Price_60; Sunday_Dinner_Price_60,"160 E. 64th St.,Manhattan,10065,NY",40.7650606,-73.9657136
Nougatine at Jean-Georges,nougatine-at-jean-georges,https://www.nyctourism.com/restaurant-week/nougatine-at-jean-georges,http://images.ctfassets.net/1aemqu6a6t65/4Fj6R7daZvXDCUr77vFkel/9dff17695176039ccc805fb44e91eaf1/_nougatine-at-jean-georges-francesco-tonelli-06,https://assets.ctfassets.net/1aemqu6a6t65/68iJvED1mkxHQ0IgpVk7bj/f05ace84c490df1b5712f2c2b8fb41e8/Nougatine_NYC_Restaurant_Week_Menu.pdf,https://www.jean-georgesrestaurant.com,Restaurants; Upper West Side; Manhattan; New York City; Mastercard Offer; American (New); Free WiFi; Internet; $$$$; Member Organization; Outdoor Dining,Lunch_Price_60; Dinner_Price_60,"1 Central Park West,Manhattan,10023,NY",40.7690255,-73.9816255
Perry Street,perry-street,https://www.nyctourism.com/restaurant-week/perry-street,http://images.ctfassets.net/1aemqu6a6t65/8GSpp9bMXGU523NMNsBAf/66db42ac97de7b88e23a88930a133c13/rw-to-go_perry-street_e095a5d7-5056-a36f-237204683a5d23d2-e095a45e5056a36_e095a658-5056-a36f-237628fed698ade6,https://assets.ctfassets.net/1aemqu6a6t65/lUubM2bYVwRT6zMi55ooH/efcb52cc4db8edc6f766397070726047/Perry_St_Restaurant_Week_Menu.pdf,https://www.perrystrestaurant.com,Restaurants; West Village; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; American (New); Free WiFi; Internet; $$$; Maritime/Waterfront; Member Organization; Outdoor Dining,Dinner_Price_60; Sunday_Dinner_Price_60,"176 Perry St.,Manhattan,10014,NY",40.7344364,-74.0097048
Dos Caminos Times Square,dos-caminos-times-square,https://www.nyctourism.com/restaurant-week/dos-caminos-times-square,http://images.ctfassets.net/1aemqu6a6t65/4HGO7o1nyRTbloZizjDEBQ/e204040d75c05f9317554e1d775dea7f/rw-to-go_dos_caminos_-_all_locations,https://assets.ctfassets.net/1aemqu6a6t65/1FYtQq285U1RewZogf3gfe/5af5c744ea6b98d5a584e5aaf4a9c5db/PDFsam_merge.pdf,https://www.doscaminos.com/times-square,Restaurants; Times Square/Theatre District; Manhattan; New York City; Mastercard Offer; Mexican; $$$; DJs; Member Organization; Outdoor Dining,Lunch_Price_30; Dinner_Price_45,"W New York—Times Square, 1567 Broadway,Manhattan,10036,NY",40.7593016,-73.9855873
The Ribbon—Upper West Side,the-ribbon-upper-west-side,https://www.nyctourism.com/restaurant-week/the-ribbon-upper-west-side,http://images.ctfassets.net/1aemqu6a6t65/6Z4lcbE40zRbBin3d72Rn2/a80d6b9024f603731cbc4934a2f9825a/theribbon-centralparkwest-manhattan-nyc-restaurant-ribbonllc-cheese-board_651f15db-8820-,https://assets.ctfassets.net/1aemqu6a6t65/SNoZ9vzKeT7Qjqy7FZrGr/6b4c759ab639c48ba7647bc2963230ca/PDFsam_merge.pdf,https://www.theribbonnyc.com,Restaurants; Upper West Side; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; American (New); Vegetarian Options; $$$$; Member Organization; Gift Cards Available; Outdoor Dining,Lunch_Price_30; Dinner_Price_45; Sunday_Dinner_45,"20 W. 72nd St.,Manhattan,10023,NY",40.7765087,-73.9775392
Tao Uptown,tao-uptown,https://www.nyctourism.com/restaurant-week/tao-uptown,http://images.ctfassets.net/1aemqu6a6t65/6J8QURRc7Y1ibxwOQaZJw4/4f114ada937268a5226bb4c517280dc7/tao_ny_photo_credit_patrick_mccleod,,https://taorestaurant.com,Restaurants; Midtown East; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Pan-Asian; Vegetarian Options; Vegan Options; Gluten-Free; Internet; $$$; Has Restaurant Amenity; Member Organization; Private Function Room(s),Lunch_Price_30,"42 E. 58th St.,Manhattan,10022,NY",40.7626119,-73.9714871
Obao Hell's Kitchen,obao-hells-kitchen,https://www.nyctourism.com/restaurant-week/obao-hells-kitchen,http://images.ctfassets.net/1aemqu6a6t65/1e7Bqk7E7yG0DcQ2M10Ese/c440e5448a726fc8c4e2f81921c4e572/obao-pichan-keitsrichart-5,,https://www.obaony.com/home-hk,Restaurants; Hells Kitchen; Manhattan; New York City; Large Print; Wheelchair Accessible; Asian American Owned; Thai; Vietnamese; $$$; Member Organization; Gift Cards Available,Lunch_Price_30; Dinner_Price_45; Sunday_Dinner_45,"647 Ninth Ave.,Manhattan,10036,NY",40.7606617,-73.9913386
Brooklyn Winery,brooklyn-winery,https://www.nyctourism.com/restaurant-week/brooklyn-winery,http://images.ctfassets.net/1aemqu6a6t65/2nhjbVXiNYrJH6EBTY4mgT/c92dd70519e3776083167aca12535c03/brooklyn-winery-brooklyn-nyc-courtesy-brooklyn-winery,https://assets.ctfassets.net/1aemqu6a6t65/1vMBkqgzrdHgKyteSc1i0a/b7b4c40ccc897569ed6b73074221871d/Rosette_NYC_Restaurant_Week_Menu_rev.pdf,https://bkwinery.com,Restaurants; Williamsburg; Brooklyn; New York City; Wheelchair Accessible; American (New); Free WiFi; Internet; $$$; Has Restaurant Amenity; Bar; Wine; Member Organization; Outdoor Dining,Dinner_Price_60,"61 Guernsey St.,Brooklyn,11222,NY",40.7233955,-73.9528715
La Pizza & La Pasta,la-pizza-la-pasta,https://www.nyctourism.com/restaurant-week/la-pizza-la-pasta,http://images.ctfassets.net/1aemqu6a6t65/3b7HUJ0DyRvKVq3fjvun2V/138ccc01ad0e627648536e94694237cb/eataly-la-pizza-la-pasta-virginia-rollison,https://assets.ctfassets.net/1aemqu6a6t65/3qT0El0nnyp86x0cxx7Qeh/25895d652b2288510c1a6525829e1b81/ENY_PIPA_Menu-NYCRW2023_Dinner.pdf,https://www.eataly.com/us_en/stores/nyc-flatiron/nyc-la-pizza-la-pasta,Restaurants; Flatiron District; Manhattan; New York City; Wheelchair Accessible; Italian; Internet; $$$; Free WiFi; Member Organization,Dinner_Price_30; Sunday_Dinner_30,"Eataly NYC Flatiron, 200 Fifth Ave.,Manhattan,10010,NY",40.7420328,-73.989975
The Ruby,the-ruby,https://www.nyctourism.com/restaurant-week/the-ruby,http://images.ctfassets.net/1aemqu6a6t65/3L6Q4EjJZfoL4Vc1ZRhDii/88c0e1f73b30655c8d410c294618ecd2/The-Ruby-Manhattan-NYC-Photo-Courtesy-Diglio-Corporation.jpg,https://assets.ctfassets.net/1aemqu6a6t65/4oTzyKKwMO4rh0xT1Y6Vgy/6c03daef9267433b770b58f00b32cd62/menu_60_new.pdf,https://www.therubynyc.com,Nightlife; Soho; Manhattan; New York City; Large Print; Italian; American (New); Vegetarian Options; Free WiFi; Bars/Cocktails; Cocktails; $$$$,Dinner_Price_60; Sunday_Dinner_Price_60,"59 Grand St.,Manhattan,10013,NY",40.7220507,-74.003548
Malibu Farm,malibu-farm,https://www.nyctourism.com/restaurant-week/malibu-farm,http://images.ctfassets.net/1aemqu6a6t65/3lzmAXJebHft6O181kggEO/d8584750285bcc18ab2a07df195f31b4/malibu-farm-lower-manhattan-nyc-malibu-farm_3664_credit-hhc,https://assets.ctfassets.net/1aemqu6a6t65/2uvjyxM0FfBPB6uLoqmV4s/3410761b0c31de09f79779a68931feb8/Malibu_Farm_-_RW_Lunch_Dinner_Menu_-_Summer_2023_20230721.pdf,https://www.malibufarm.nyc,Restaurants; Lower Manhattan; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Woman Owned; American (New); Vegetarian Options; Vegan Options; Gluten-Free; $$$; $$$$; Member Organization; Outdoor Dining,Lunch_Price_45; Dinner_Price_60,"Pier 17, 89 South St.,Manhattan,10038,NY",40.705573,-74.0014567
Kru,kru,https://www.nyctourism.com/restaurant-week/kru,http://images.ctfassets.net/1aemqu6a6t65/5Zqj6eed8m9CowqhtGJs1g/df266a83bd4c2754ab3a86b5b9451c84/Kru-Brooklyn-NYC-Photo-Courtesy-Kru.jpg,https://assets.ctfassets.net/1aemqu6a6t65/5zwer3VPJWWot8dUNxDvjp/000cfc8cf14f1098091d5908ae15db35/Kru_Menu_Restaurant_Week_2023.06.15.pdf,https://www.krubrooklyn.com,Restaurants; Greenpoint; Brooklyn; New York City; Wheelchair Accessible; Woman Owned; Asian American Owned; Thai; Outdoor Dining; $$$$; Mastercard Offer,Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"190 N. 14th St.,Brooklyn,11249,NY",40.7228016,-73.9557975
The Stinger Cocktail Bar and Kitchen,stinger-cocktail-bar-and-kitchen,https://www.nyctourism.com/restaurant-week/stinger-cocktail-bar-and-kitchen,http://images.ctfassets.net/1aemqu6a6t65/4H6obWVHv8q7lwmOGuOGwy/0eb30459f12fbb535e9110c9c1cf74b1/the-stinger-bar-times-square-manhattan-nyc-courtesy,https://assets.ctfassets.net/1aemqu6a6t65/4AAnFeZJBtYN16GQ31kBqr/10a86c26445729bca6bdc5a4ce1110f1/Restaurant_Week_Summer_2023_5x8.pdf,https://www.thestingernyc.com,Restaurants; Times Square/Theatre District; Manhattan; New York City; Large Print; Wheelchair Accessible; American (New); Gluten-Free; Free WiFi; Internet; $$$; Member Organization; Private Function Room(s),Lunch_Price_30; Sunday_LunchBrunch_Price_30,"InterContinental New York Times Square, 310 W. 44th St.,Manhattan,10036,NY",40.7586817,-73.9893917
Osteria Morini,osteria-morini,https://www.nyctourism.com/restaurant-week/osteria-morini,http://images.ctfassets.net/1aemqu6a6t65/4BEvaSX5pJCpY9nSA1sKHj/492d8c08980d50735a6181d9cfbfcdd5/osteria-morini-photo-courtesy-03,https://assets.ctfassets.net/1aemqu6a6t65/6poDgpePDy40Rl5ABentqW/1e21e23110482ee9299ce49435ca7d32/OMNY_RW_SUMMER_2023_MENU.pdf,https://www.osteriamorini.com/soho-nyc,Restaurants; Soho; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Italian; Vegetarian Options; Gluten-Free; Free WiFi; Internet; $$$$; Private Function Room(s),Dinner_Price_60; Sunday_Dinner_Price_60,"218 Lafayette St.,Manhattan,10012,NY",40.7220169,-73.9978157
French Roast,french-roast,https://www.nyctourism.com/restaurant-week/french-roast,http://images.ctfassets.net/1aemqu6a6t65/Fr0ZWVXmK2t3Fwi5cBPOG/da12f2898e363371a4bd6c45e68ed077/rw-to-go_french_roast_uptown,https://assets.ctfassets.net/1aemqu6a6t65/7ldOJPSpIh0qemztQoG35P/ddc49336ca3094e612980b4b7e21c293/frsummerretweek2023.pdf,https://frenchroastnyc.com,Restaurants; Upper West Side; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; French; Free WiFi; $$; Member Organization; Outdoor Dining,Lunch_Price_30; Dinner_Price_45; Sunday_Dinner_45,"2340 Broadway,Manhattan,10024,NY",40.7876417,-73.9765902
La Sirene,la-sirene,https://www.nyctourism.com/restaurant-week/la-sirene,http://images.ctfassets.net/1aemqu6a6t65/2Gnkv981YCrkmrgsz9vZwX/b8706552343a413bb2254155ce1a2116/20160219-lasirene-samirabouaou,https://assets.ctfassets.net/1aemqu6a6t65/37p4p57OZcr2lPnkul3ZFZ/8a41050cd5f2d62de09cddff9a487d8f/NYRW_-_Soho_Summer_2023.pdf,https://lasirenenyc.com,Restaurants; Soho; Manhattan; New York City; Mastercard Offer; French; Vegetarian Options; Gluten-Free; $$$$; Member Organization; Outdoor Dining,Dinner_Price_60; Sunday_LunchBrunch_Price_45; Sunday_Dinner_Price_60,"558 Broome St.,Manhattan,10013,NY",40.7245417,-74.0057286
La Sirene UWS,la-sirene-uws,https://www.nyctourism.com/restaurant-week/la-sirene-uws,http://images.ctfassets.net/1aemqu6a6t65/3eu5EeMcEpuynrCW0hqIRh/c4cc28165257a59046a9e60a1e0b7c8c/la-sirene-uws-manhattan-nyc-courtesy-la-sirene-02,https://assets.ctfassets.net/1aemqu6a6t65/3Y52CyLUMwA4LYZAz8WDMI/e8d434ad2efa5b59231e9aee16b53297/NYRW_-_UWS_Summer_2023.pdf,https://lasirenenyc.com,Restaurants; Upper West Side; Manhattan; New York City; Mastercard Offer; French; Vegetarian Options; Gluten-Free; $$$$; Member Organization; Outdoor Dining,Lunch_Price_30; Dinner_Price_60; Sunday_Dinner_Price_60,"416 Amsterdam Ave.,Manhattan,10024,NY",40.7838279,-73.9780648
Sylvia’s,sylvias-restaurant,https://www.nyctourism.com/restaurant-week/sylvias-restaurant,http://images.ctfassets.net/1aemqu6a6t65/17551qLhCM0him7iT3EFFS/f22d8d09a9224e4d19f28597b365174e/harlem-manhattan-nyc-photo-brittany-petronella-03,,https://sylviasrestaurant.com,Restaurants; Harlem; Manhattan; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; Black Owned; Soul Food / Southern; Internet; $$$; Live Music; Member Organization; Private Function Room(s); Gift Cards Available; Outdoor Dining,Lunch_Price_30; Dinner_Price_45,"328 Lenox Ave.,Manhattan,10027,NY",40.8085945,-73.9444668
Carlotto,carlotto,https://www.nyctourism.com/restaurant-week/carlotto,http://images.ctfassets.net/1aemqu6a6t65/7gcWmafY7Z3DZ2fewO6DCZ/fea69df3a4d8c69dc41c6a8385eb9afb/Carlotto-Manhattan-NYC-Photo-Courtesy-Carlotto.jpg,https://assets.ctfassets.net/1aemqu6a6t65/5fvNDsZSuCi1IZDAB4ZmAf/110c8975199685c9b2c322b9ae575692/Carlotto_Summer_RW_DRAFT_6.12.pdf,https://carlottonewyork.com,Restaurants; Union Square; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Italian; Vegetarian Options; Gluten-Free; $$$$,Dinner_Price_60; Sunday_Dinner_Price_60,"100 E. 19th St.,Manhattan,10003,NY",40.7374367,-73.9876492
Onieal's Grand Street,onieals-grand-street,https://www.nyctourism.com/restaurant-week/onieals-grand-street,http://images.ctfassets.net/1aemqu6a6t65/7gcWmafY7Z3DZ2fewO6DCZ/fea69df3a4d8c69dc41c6a8385eb9afb/Carlotto-Manhattan-NYC-Photo-Courtesy-Carlotto.jpg,https://assets.ctfassets.net/1aemqu6a6t65/r7DFAYbNReNNffZJz5Lvu/cd354fa72f4e3dea9651e8621ced8723/PDFsam_merge.pdf,http://onieals.com/soho,Restaurants; Little Italy; Manhattan; New York City; Mastercard Offer; American (New); Vegetarian Options; $$$$,Lunch_Price_30; Dinner_Price_60; Sunday_LunchBrunch_Price_30; Sunday_Dinner_Price_60,"174 Grand St.,Manhattan,10013,NY",40.7196989,-73.9978553
Tamarind Tribeca,tamarind-tribeca,https://www.nyctourism.com/restaurant-week/tamarind-tribeca,http://images.ctfassets.net/1aemqu6a6t65/4RbcH2W0BOlnZPxtTyXLPx/6564677f4308546f616b2d8ef9ff649c/tamarind-tribeca-courtesy,https://assets.ctfassets.net/1aemqu6a6t65/wrAEaKqvp1H4ZRVi7Pd3X/35af9640dbcccf7fda75e3db904a41cf/July_Restaurant_Week_2023__1_.pdf,https://tamarindtribeca.com,Restaurants; Tribeca; Manhattan; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; Asian American Owned; Indian; Vegetarian Options; Vegan Options; Free WiFi; Internet; $$$$; Member Organization; Private Function Room(s); Gift Cards Available; Outdoor Dining,Lunch_Price_45; Sunday_LunchBrunch_Price_45,"99 Hudson St.,Manhattan,10013,NY",40.7190756,-74.0090645
J-Spec Wagyu Dining,j-spec,https://www.nyctourism.com/restaurant-week/j-spec,http://images.ctfassets.net/1aemqu6a6t65/4q05WlnzHFDULFJXFbwEO5/ed0f42c6ee1e5d0bff0c32b7a425331e/j-spec-wagyu-dining-east-village-manhattan-nyc-courtesy-91,https://assets.ctfassets.net/1aemqu6a6t65/Io0mcy4sujd0o6cZtd2PJ/39747bffcce91eebe7517fe902e131f8/RW_Summer_2023_Menu-_J-Spec_FINAL.pdf,https://www.jspec-ny.com,Restaurants; East Village; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Asian American Owned; Japanese / Sushi; $$$$; Member Organization; Outdoor Dining,Dinner_Price_60; Sunday_Dinner_Price_60,"239 E. 5th St.,Manhattan,10003,NY",40.7270337,-73.9892413
Freemans,freemans,https://www.nyctourism.com/restaurant-week/freemans,http://images.ctfassets.net/1aemqu6a6t65/1HrTxaLED6BtEPnLlcXcnU/917d02e866d3779209055294a20209d4/freemans-lower-east-side-manhattan-courtesy-freemans-restaurant,https://assets.ctfassets.net/1aemqu6a6t65/6Cp4iQd4DNjUR9DlA2pHbn/ffc1878564dcac9c07dc0874137a43ca/Freemans_NYC_Restaurant_Week_Lunch_06-15-23.pdf,http://www.freemansrestaurant.com,Restaurants; Lower East Side; Manhattan; New York City; Wheelchair Accessible; American (Traditional); Vegetarian Options; Gluten-Free; $$$$; Member Organization; Private Function Room(s); Outdoor Dining,Lunch_Price_45; Dinner_Price_60; Sunday_Dinner_Price_60,"End of Freemans Alley (off Rivington St., btw. Chrystie St. and Bowery),Manhattan,10002,NY",40.7219877,-73.9924573
Sojourn Social,sojourn-social,https://www.nyctourism.com/restaurant-week/sojourn-social,http://images.ctfassets.net/1aemqu6a6t65/1HrTxaLED6BtEPnLlcXcnU/917d02e866d3779209055294a20209d4/freemans-lower-east-side-manhattan-courtesy-freemans-restaurant,https://assets.ctfassets.net/1aemqu6a6t65/1pLJQNAIJTQasigVG2Cnq8/85b1de5cbc2ea2ec14c1a6eb1514e85a/PDFsam_merge.pdf,https://sojournsocial.com,Restaurants; Upper East Side; Manhattan; New York City; Mastercard Offer; Organic; Wheelchair Accessible; Halal; American (New); Free WiFi; Kid-Friendly; Cocktails; Outdoor Dining,Lunch_Price_30; Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"1708 Second Ave.,Manhattan,10128,NY",40.7794221,-73.9502343
The Grid at Great Jones Distilling Co.,the-grid,https://www.nyctourism.com/restaurant-week/the-grid,http://images.ctfassets.net/1aemqu6a6t65/1PoO98CTDiaoL3R0e483mJ/98ffded3c52394276115e84cf2340413/the-grid-noho-manhattan-courtesy-01,https://assets.ctfassets.net/1aemqu6a6t65/2SnW7YFxEUK9rvrfgkJIr0/4aef66283535ee1ea7cc73366bd34b92/Restaurant_Week_Summer_2023_07.24.23.pdf,https://greatjonesdistillingco.com/restaurant,Restaurants; Noho; Manhattan; New York City; Wheelchair Accessible; American (New); $$$$; Mastercard Offer,Dinner_Price_45; Sunday_Dinner_45,"686 Broadway,Manhattan,10012,NY",40.7279343,-73.9942513
Pasta Lovers,pasta-lovers,https://www.nyctourism.com/restaurant-week/pasta-lovers,http://images.ctfassets.net/1aemqu6a6t65/5udA0ntqsrGGaZNekavBsk/b653e2a0525b8c225894de7a19aa29dd/Pasta-lovers-Manhattan-NYC-Photo-SB-Photography.jpg,https://assets.ctfassets.net/1aemqu6a6t65/40qTES3FodWiL6Tk3NVz9B/c9201a4e0e33fc785e38a9b303ad0a2f/PDFsam_merge.pdf,http://pastaloversnyc.com,Restaurants; Times Square/Theatre District; Manhattan; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; Woman Owned; Italian; Vegetarian Options; Gluten-Free; Free WiFi; Internet; Member Organization; Private Function Room(s); Gift Cards Available; Outdoor Dining; $$$,Lunch_Price_30; Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"142 W. 49th St.,Manhattan,10019,NY",40.7599841,-73.9828704
Temple Court by Tom Colicchio,temple-court-by-tom-colicchio,https://www.nyctourism.com/restaurant-week/temple-court-by-tom-colicchio,http://images.ctfassets.net/1aemqu6a6t65/5gOoxSz42QTvxCDF6t7KIl/bff67a9c7e9c71f3e20424a29ef6644c/chestnut-agnolotti-temple-court-nyc-photo-jose-portillo,https://assets.ctfassets.net/1aemqu6a6t65/14rWzt65eAbrmi6gpKEBMw/5f31b9f83a22da1298032833de07f495/Temple_Court_RW_Dinner_Menu_2023.pdf,https://www.templecourtnyc.com,Restaurants; Lower Manhattan; Manhattan; New York City; Mastercard Offer; Large Print; Braille; Wheelchair Accessible; American (New); Vegetarian Options; Vegan Options; Gluten-Free; Free WiFi; Internet; $$$$; Member Organization; Luxury,Dinner_Price_60; Sunday_Dinner_Price_60,"5 Beekman St.,Manhattan,10038,NY",40.7114295,-74.0068285
